Anel, Ego0, SxEgo0, Alter0, SxAlter0, Ego1, SxEgo1, Alter1, SxAlter1, Percurso, BarryPercurso, Parente, Casal0, Casal1, Geração0, Lateral0, Geração1, Lateral1, Cnx0, Cnx1
96, 2032, m, 2037, f, 2436, m, 2437, f, 2032 2015 2012 2843 2836 2437 2436 2438 2037 , m2032 m2015 m2012 (f2843) f2836 f2437 (m2436) m2438 f2037 , FFMDDHSD, 2032 2037, 2436 2437, G1, 2, G-2, 0, 6, 2
97, 2032, m, 2037, f, 2438, m, 2440, f, 2032 2015 2012 2842 2836 2437 2438 2440 2037 , m2032 m2015 m2012 (m2842) f2836 f2437 m2438 (f2440) f2037 , FFFDDSWD, 2032 2037, 2438 2440, G0, 3, G-1, 0, 7, 1
98, 2032, m, 2037, f, 2438, m, 2440, f, 2032 2015 2012 2843 2836 2437 2438 2440 2037 , m2032 m2015 m2012 (f2843) f2836 f2437 m2438 (f2440) f2037 , FFMDDSWD, 2032 2037, 2438 2440, G0, 3, G-1, 0, 7, 1
99, 2442, m, 2449, f, 2032, m, 2037, f, 2442 2433 2437 2836 2842 2012 2015 2032 2037 2440 2796 2798 2530 2803 2449 , m2442 f2433 f2437 f2836 (m2842) m2012 m2015 m2032 f2037 f2440 f2796 (f2798) f2530 f2803 f2449 , MMMFSSSWMMMDDD, 2442 2449, 2032 2037, G1, 3, G0, 3, 8, 6
100, 2442, m, 2449, f, 2032, m, 2037, f, 2442 2433 2437 2836 2843 2012 2015 2032 2037 2440 2796 2798 2530 2803 2449 , m2442 f2433 f2437 f2836 (f2843) m2012 m2015 m2032 f2037 f2440 f2796 (f2798) f2530 f2803 f2449 , MMMMSSSWMMMDDD, 2442 2449, 2032 2037, G1, 3, G0, 3, 8, 6
101, 2032, m, 2037, f, 2992, m, 2810, f, 2032 2015 2010 2006 2823 2994 2992 2810 2677 2530 2798 2796 2440 2037 , m2032 m2015 f2010 (m2006) m2823 f2994 m2992 f2810 f2677 f2530 (f2798) f2796 f2440 f2037 , FMFSDSWMMMDDD, 2032 2037, 2810 2992, G0, 3, G0, 3, 7, 6
102, 2032, m, 2037, f, 2835, m, 2836, f, 2032 2015 2012 2842 2836 2835 2437 2438 2037 , m2032 m2015 m2012 (m2842) f2836 (m2835) f2437 m2438 f2037 , FFFDHDSD, 2032 2037, 2835 2836, G2, 1, G-3, 0, 5, 3
103, 2032, m, 2037, f, 2835, m, 2836, f, 2032 2015 2012 2843 2836 2835 2437 2438 2037 , m2032 m2015 m2012 (f2843) f2836 (m2835) f2437 m2438 f2037 , FFMDHDSD, 2032 2037, 2835 2836, G2, 1, G-3, 0, 5, 3
104, 2032, m, 2037, f, 2842, m, 2843, f, 2032 2015 2012 2842 2843 2836 2437 2438 2037 , m2032 m2015 m2012 (m2842) (f2843) f2836 f2437 m2438 f2037 , FFFWDDSD, 2032 2037, 2842 2843, G3, 0, G-4, 0, 4, 4
105, 2032, m, 2037, f, 2842, m, 2843, f, 2032 2015 2012 2843 2842 2836 2437 2438 2037 , m2032 m2015 m2012 (f2843) (m2842) f2836 f2437 m2438 f2037 , FFMHDDSD, 2032 2037, 2842 2843, G3, 0, G-4, 0, 4, 4
106, 2033, m, 2038, f, 2457, m, 2035, f, 2033 2015 2035 2457 2438 2038 , m2033 (m2015) f2035 m2457 (m2438) f2038 , FDHFD, 2033 2038, 2035 2457, G0, 1, G0, 1, 3, 2
107, 2033, m, 2038, f, 2457, m, 2035, f, 2033 2015 2035 2457 2440 2038 , m2033 (m2015) f2035 m2457 (f2440) f2038 , FDHMD, 2033 2038, 2035 2457, G0, 1, G0, 1, 3, 2
108, 2033, m, 2038, f, 2457, m, 2035, f, 2033 2021 2035 2457 2438 2038 , m2033 (f2021) f2035 m2457 (m2438) f2038 , MDHFD, 2033 2038, 2035 2457, G0, 1, G0, 1, 3, 2
109, 2033, m, 2038, f, 2457, m, 2035, f, 2033 2021 2035 2457 2440 2038 , m2033 (f2021) f2035 m2457 (f2440) f2038 , MDHMD, 2033 2038, 2035 2457, G0, 1, G0, 1, 3, 2
110, 2033, m, 2038, f, 2166, m, 2162, f, 2033 2015 2010 2006 2162 2166 2835 2437 2438 2038 , m2033 m2015 f2010 (m2006) f2162 m2166 (m2835) f2437 m2438 f2038 , FMFDHFDSD, 2033 2038, 2162 2166, G2, 1, G-2, 1, 5, 4
111, 2033, m, 2038, f, 2166, m, 2162, f, 2033 2015 2010 2006 2162 2166 2836 2437 2438 2038 , m2033 m2015 f2010 (m2006) f2162 m2166 (f2836) f2437 m2438 f2038 , FMFDHMDSD, 2033 2038, 2162 2166, G2, 1, G-2, 1, 5, 4
112, 2033, m, 2038, f, 2166, m, 2162, f, 2033 2015 2010 2007 2162 2166 2835 2437 2438 2038 , m2033 m2015 f2010 (f2007) f2162 m2166 (m2835) f2437 m2438 f2038 , FMMDHFDSD, 2033 2038, 2162 2166, G2, 1, G-2, 1, 5, 4
113, 2033, m, 2038, f, 2166, m, 2162, f, 2033 2015 2010 2007 2162 2166 2836 2437 2438 2038 , m2033 m2015 f2010 (f2007) f2162 m2166 (f2836) f2437 m2438 f2038 , FMMDHMDSD, 2033 2038, 2162 2166, G2, 1, G-2, 1, 5, 4
114, 2373, m, 2376, f, 2033, m, 2038, f, 2373 2360 2530 2798 2796 2440 2038 2033 2015 2012 2842 2836 2437 2220 2461 2376 , m2373 f2360 f2530 (f2798) f2796 f2440 f2038 m2033 m2015 m2012 (m2842) f2836 f2437 f2220 f2461 f2376 , MMMDDDHFFFDDDDD, 2373 2376, 2033 2038, G0, 3, G-2, 3, 7, 8
115, 2373, m, 2376, f, 2033, m, 2038, f, 2373 2360 2530 2798 2796 2440 2038 2033 2015 2012 2843 2836 2437 2220 2461 2376 , m2373 f2360 f2530 (f2798) f2796 f2440 f2038 m2033 m2015 m2012 (f2843) f2836 f2437 f2220 f2461 f2376 , MMMDDDHFFMDDDDD, 2373 2376, 2033 2038, G0, 3, G-2, 3, 7, 8
116, 2373, m, 2543, f, 2033, m, 2038, f, 2373 2360 2530 2798 2796 2440 2038 2033 2015 2012 2842 2836 2437 2220 2461 2543 , m2373 f2360 f2530 (f2798) f2796 f2440 f2038 m2033 m2015 m2012 (m2842) f2836 f2437 f2220 f2461 f2543 , MMMDDDHFFFDDDDD, 2373 2543, 2033 2038, G0, 3, G-2, 3, 7, 8
117, 2373, m, 2543, f, 2033, m, 2038, f, 2373 2360 2530 2798 2796 2440 2038 2033 2015 2012 2843 2836 2437 2220 2461 2543 , m2373 f2360 f2530 (f2798) f2796 f2440 f2038 m2033 m2015 m2012 (f2843) f2836 f2437 f2220 f2461 f2543 , MMMDDDHFFMDDDDD, 2373 2543, 2033 2038, G0, 3, G-2, 3, 7, 8
118, 2033, m, 2038, f, 2436, m, 2437, f, 2033 2015 2012 2842 2836 2437 2436 2438 2038 , m2033 m2015 m2012 (m2842) f2836 f2437 (m2436) m2438 f2038 , FFFDDHSD, 2033 2038, 2436 2437, G1, 2, G-2, 0, 6, 2
119, 2033, m, 2038, f, 2436, m, 2437, f, 2033 2015 2012 2843 2836 2437 2436 2438 2038 , m2033 m2015 m2012 (f2843) f2836 f2437 (m2436) m2438 f2038 , FFMDDHSD, 2033 2038, 2436 2437, G1, 2, G-2, 0, 6, 2
120, 2033, m, 2038, f, 2438, m, 2440, f, 2033 2015 2012 2842 2836 2437 2438 2440 2038 , m2033 m2015 m2012 (m2842) f2836 f2437 m2438 (f2440) f2038 , FFFDDSWD, 2033 2038, 2438 2440, G0, 3, G-1, 0, 7, 1
121, 2033, m, 2038, f, 2438, m, 2440, f, 2033 2015 2012 2843 2836 2437 2438 2440 2038 , m2033 m2015 m2012 (f2843) f2836 f2437 m2438 (f2440) f2038 , FFMDDSWD, 2033 2038, 2438 2440, G0, 3, G-1, 0, 7, 1
122, 2442, m, 2449, f, 2033, m, 2038, f, 2442 2433 2437 2836 2842 2012 2015 2033 2038 2440 2796 2798 2530 2803 2449 , m2442 f2433 f2437 f2836 (m2842) m2012 m2015 m2033 f2038 f2440 f2796 (f2798) f2530 f2803 f2449 , MMMFSSSWMMMDDD, 2442 2449, 2033 2038, G1, 3, G0, 3, 8, 6
123, 2442, m, 2449, f, 2033, m, 2038, f, 2442 2433 2437 2836 2843 2012 2015 2033 2038 2440 2796 2798 2530 2803 2449 , m2442 f2433 f2437 f2836 (f2843) m2012 m2015 m2033 f2038 f2440 f2796 (f2798) f2530 f2803 f2449 , MMMMSSSWMMMDDD, 2442 2449, 2033 2038, G1, 3, G0, 3, 8, 6
124, 2033, m, 2038, f, 2992, m, 2810, f, 2033 2015 2010 2006 2823 2994 2992 2810 2677 2530 2798 2796 2440 2038 , m2033 m2015 f2010 (m2006) m2823 f2994 m2992 f2810 f2677 f2530 (f2798) f2796 f2440 f2038 , FMFSDSWMMMDDD, 2033 2038, 2810 2992, G0, 3, G0, 3, 7, 6
125, 2033, m, 2038, f, 2835, m, 2836, f, 2033 2015 2012 2842 2836 2835 2437 2438 2038 , m2033 m2015 m2012 (m2842) f2836 (m2835) f2437 m2438 f2038 , FFFDHDSD, 2033 2038, 2835 2836, G2, 1, G-3, 0, 5, 3
126, 2033, m, 2038, f, 2835, m, 2836, f, 2033 2015 2012 2843 2836 2835 2437 2438 2038 , m2033 m2015 m2012 (f2843) f2836 (m2835) f2437 m2438 f2038 , FFMDHDSD, 2033 2038, 2835 2836, G2, 1, G-3, 0, 5, 3
127, 2033, m, 2038, f, 2842, m, 2843, f, 2033 2015 2012 2842 2843 2836 2437 2438 2038 , m2033 m2015 m2012 (m2842) (f2843) f2836 f2437 m2438 f2038 , FFFWDDSD, 2033 2038, 2842 2843, G3, 0, G-4, 0, 4, 4
128, 2033, m, 2038, f, 2842, m, 2843, f, 2033 2015 2012 2843 2842 2836 2437 2438 2038 , m2033 m2015 m2012 (f2843) (m2842) f2836 f2437 m2438 f2038 , FFMHDDSD, 2033 2038, 2842 2843, G3, 0, G-4, 0, 4, 4
129, 2457, m, 2035, f, 2166, m, 2162, f, 2457 2438 2437 2835 2166 2162 2006 2010 2015 2035 , m2457 m2438 f2437 (m2835) m2166 f2162 (m2006) f2010 m2015 f2035 , FMFSWFDSD, 2035 2457, 2162 2166, G2, 1, G-2, 1, 5, 4
130, 2457, m, 2035, f, 2166, m, 2162, f, 2457 2438 2437 2836 2166 2162 2006 2010 2015 2035 , m2457 m2438 f2437 (f2836) m2166 f2162 (m2006) f2010 m2015 f2035 , FMMSWFDSD, 2035 2457, 2162 2166, G2, 1, G-2, 1, 5, 4
131, 2457, m, 2035, f, 2166, m, 2162, f, 2457 2438 2437 2835 2166 2162 2007 2010 2015 2035 , m2457 m2438 f2437 (m2835) m2166 f2162 (f2007) f2010 m2015 f2035 , FMFSWMDSD, 2035 2457, 2162 2166, G2, 1, G-2, 1, 5, 4
132, 2457, m, 2035, f, 2166, m, 2162, f, 2457 2438 2437 2836 2166 2162 2007 2010 2015 2035 , m2457 m2438 f2437 (f2836) m2166 f2162 (f2007) f2010 m2015 f2035 , FMMSWMDSD, 2035 2457, 2162 2166, G2, 1, G-2, 1, 5, 4
133, 2373, m, 2376, f, 2457, m, 2035, f, 2373 2360 2530 2798 2796 2440 2457 2035 2015 2012 2842 2836 2437 2220 2461 2376 , m2373 f2360 f2530 (f2798) f2796 f2440 m2457 f2035 m2015 m2012 (m2842) f2836 f2437 f2220 f2461 f2376 , MMMDDSWFFFDDDDD, 2373 2376, 2035 2457, G0, 3, G-2, 3, 7, 8
134, 2373, m, 2376, f, 2457, m, 2035, f, 2373 2360 2530 2798 2796 2440 2457 2035 2015 2012 2843 2836 2437 2220 2461 2376 , m2373 f2360 f2530 (f2798) f2796 f2440 m2457 f2035 m2015 m2012 (f2843) f2836 f2437 f2220 f2461 f2376 , MMMDDSWFFMDDDDD, 2373 2376, 2035 2457, G0, 3, G-2, 3, 7, 8
135, 2373, m, 2543, f, 2457, m, 2035, f, 2373 2360 2530 2798 2796 2440 2457 2035 2015 2012 2842 2836 2437 2220 2461 2543 , m2373 f2360 f2530 (f2798) f2796 f2440 m2457 f2035 m2015 m2012 (m2842) f2836 f2437 f2220 f2461 f2543 , MMMDDSWFFFDDDDD, 2373 2543, 2035 2457, G0, 3, G-2, 3, 7, 8
136, 2373, m, 2543, f, 2457, m, 2035, f, 2373 2360 2530 2798 2796 2440 2457 2035 2015 2012 2843 2836 2437 2220 2461 2543 , m2373 f2360 f2530 (f2798) f2796 f2440 m2457 f2035 m2015 m2012 (f2843) f2836 f2437 f2220 f2461 f2543 , MMMDDSWFFMDDDDD, 2373 2543, 2035 2457, G0, 3, G-2, 3, 7, 8
137, 2457, m, 2035, f, 2436, m, 2437, f, 2457 2438 2436 2437 2836 2842 2012 2015 2035 , m2457 m2438 (m2436) f2437 f2836 (m2842) m2012 m2015 f2035 , FFWMFSSD, 2035 2457, 2436 2437, G2, 0, G-1, 2, 3, 5
138, 2457, m, 2035, f, 2436, m, 2437, f, 2457 2438 2436 2437 2836 2843 2012 2015 2035 , m2457 m2438 (m2436) f2437 f2836 (f2843) m2012 m2015 f2035 , FFWMMSSD, 2035 2457, 2436 2437, G2, 0, G-1, 2, 3, 5
139, 2457, m, 2035, f, 2438, m, 2440, f, 2457 2440 2438 2437 2836 2842 2012 2015 2035 , m2457 (f2440) m2438 f2437 f2836 (m2842) m2012 m2015 f2035 , MHMMFSSD, 2035 2457, 2438 2440, G1, 0, G0, 3, 2, 6
140, 2457, m, 2035, f, 2438, m, 2440, f, 2457 2440 2438 2437 2836 2843 2012 2015 2035 , m2457 (f2440) m2438 f2437 f2836 (f2843) m2012 m2015 f2035 , MHMMMSSD, 2035 2457, 2438 2440, G1, 0, G0, 3, 2, 6
141, 2442, m, 2449, f, 2457, m, 2035, f, 2442 2433 2437 2836 2842 2012 2015 2035 2457 2440 2796 2798 2530 2803 2449 , m2442 f2433 f2437 f2836 (m2842) m2012 m2015 f2035 m2457 f2440 f2796 (f2798) f2530 f2803 f2449 , MMMFSSDHMMMDDD, 2442 2449, 2035 2457, G1, 3, G0, 3, 8, 6
142, 2442, m, 2449, f, 2457, m, 2035, f, 2442 2433 2437 2836 2843 2012 2015 2035 2457 2440 2796 2798 2530 2803 2449 , m2442 f2433 f2437 f2836 (f2843) m2012 m2015 f2035 m2457 f2440 f2796 (f2798) f2530 f2803 f2449 , MMMMSSDHMMMDDD, 2442 2449, 2035 2457, G1, 3, G0, 3, 8, 6
143, 2457, m, 2035, f, 2992, m, 2810, f, 2457 2440 2796 2798 2530 2677 2810 2992 2994 2823 2006 2010 2015 2035 , m2457 f2440 f2796 (f2798) f2530 f2677 f2810 m2992 f2994 m2823 (m2006) f2010 m2015 f2035 , MMMDDDHMFFDSD, 2035 2457, 2810 2992, G0, 3, G0, 3, 7, 6
144, 2457, m, 2035, f, 2835, m, 2836, f, 2457 2438 2437 2835 2836 2842 2012 2015 2035 , m2457 m2438 f2437 (m2835) f2836 (m2842) m2012 m2015 f2035 , FMFWFSSD, 2035 2457, 2835 2836, G3, 0, G-2, 1, 4, 4
145, 2457, m, 2035, f, 2835, m, 2836, f, 2457 2438 2437 2835 2836 2843 2012 2015 2035 , m2457 m2438 f2437 (m2835) f2836 (f2843) m2012 m2015 f2035 , FMFWMSSD, 2035 2457, 2835 2836, G3, 0, G-2, 1, 4, 4
146, 2457, m, 2035, f, 2842, m, 2843, f, 2457 2438 2437 2836 2843 2842 2012 2015 2035 , m2457 m2438 f2437 f2836 (f2843) (m2842) m2012 m2015 f2035 , FMMMHSSD, 2035 2457, 2842 2843, G4, 0, G-3, 0, 5, 3
147, 2457, m, 2035, f, 2842, m, 2843, f, 2457 2438 2437 2836 2842 2843 2012 2015 2035 , m2457 m2438 f2437 f2836 (m2842) (f2843) m2012 m2015 f2035 , FMMFWSSD, 2035 2457, 2842 2843, G4, 0, G-3, 0, 5, 3
148, 2040, m, 2043, f, 2702, m, 2701, f, 2040 2016 2010 2006 2823 2822 2702 2701 2320 2043 , m2040 m2016 f2010 (m2006) m2823 m2822 m2702 f2701 (m2320) f2043 , FMFSSSWFD, 2040 2043, 2701 2702, G0, 3, G0, 1, 7, 2
149, 2040, m, 2043, f, 2702, m, 2701, f, 2040 2016 2010 2006 2823 2822 2702 2701 2321 2043 , m2040 m2016 f2010 (m2006) m2823 m2822 m2702 f2701 (f2321) f2043 , FMFSSSWMD, 2040 2043, 2701 2702, G0, 3, G0, 1, 7, 2
150, 2703, m, 2706, f, 2040, m, 2043, f, 2703 2221 2320 2043 2040 2016 2012 2842 2836 2833 2877 2708 2706 , m2703 m2221 (m2320) f2043 m2040 m2016 m2012 (m2842) f2836 m2833 f2877 f2708 f2706 , FFDHFFFDSDDD, 2703 2706, 2040 2043, G1, 1, G-2, 3, 4, 8
151, 2703, m, 2706, f, 2040, m, 2043, f, 2703 2221 2321 2043 2040 2016 2012 2842 2836 2833 2877 2708 2706 , m2703 m2221 (f2321) f2043 m2040 m2016 m2012 (m2842) f2836 m2833 f2877 f2708 f2706 , FMDHFFFDSDDD, 2703 2706, 2040 2043, G1, 1, G-2, 3, 4, 8
152, 2703, m, 2706, f, 2040, m, 2043, f, 2703 2221 2320 2043 2040 2016 2012 2843 2836 2833 2877 2708 2706 , m2703 m2221 (m2320) f2043 m2040 m2016 m2012 (f2843) f2836 m2833 f2877 f2708 f2706 , FFDHFFMDSDDD, 2703 2706, 2040 2043, G1, 1, G-2, 3, 4, 8
153, 2703, m, 2706, f, 2040, m, 2043, f, 2703 2221 2321 2043 2040 2016 2012 2843 2836 2833 2877 2708 2706 , m2703 m2221 (f2321) f2043 m2040 m2016 m2012 (f2843) f2836 m2833 f2877 f2708 f2706 , FMDHFFMDSDDD, 2703 2706, 2040 2043, G1, 1, G-2, 3, 4, 8
154, 2097, m, 2052, f, 2045, m, 2046, f, 2097 2005 2046 2045 2047 2052 , m2097 f2005 (f2046) (m2045) m2047 f2052 , MMHSD, 2052 2097, 2045 2046, G2, 0, G-2, 0, 3, 2
155, 2097, m, 2052, f, 2045, m, 2046, f, 2097 2005 2045 2046 2047 2052 , m2097 f2005 (m2045) (f2046) m2047 f2052 , MFWSD, 2052 2097, 2045 2046, G2, 0, G-2, 0, 3, 2
156, 2063, m, 2070, f, 2045, m, 2046, f, 2063 2050 2047 2045 2046 2005 2095 2107 2070 , m2063 m2050 m2047 (m2045) (f2046) f2005 f2095 f2107 f2070 , FFFWDDDD, 2063 2070, 2045 2046, G3, 0, G-4, 0, 4, 4
157, 2063, m, 2070, f, 2045, m, 2046, f, 2063 2050 2047 2046 2045 2005 2095 2107 2070 , m2063 m2050 m2047 (f2046) (m2045) f2005 f2095 f2107 f2070 , FFMHDDDD, 2063 2070, 2045 2046, G3, 0, G-4, 0, 4, 4
158, 2077, m, 3025, f, 2045, m, 2046, f, 2077 2052 2047 2045 2046 2005 2002 2139 3025 , m2077 f2052 m2047 (m2045) (f2046) f2005 f2002 f2139 f3025 , MFFWDDDD, 2077 3025, 2045 2046, G3, 0, G-4, 0, 4, 4
159, 2077, m, 3025, f, 2045, m, 2046, f, 2077 2052 2047 2046 2045 2005 2002 2139 3025 , m2077 f2052 m2047 (f2046) (m2045) f2005 f2002 f2139 f3025 , MFMHDDDD, 2077 3025, 2045 2046, G3, 0, G-4, 0, 4, 4
160, 2097, m, 2052, f, 2047, m, 2049, f, 2097 2005 2045 2047 2049 2052 , m2097 f2005 (m2045) m2047 (f2049) f2052 , MFSWD, 2052 2097, 2047 2049, G1, 1, G-1, 0, 4, 1
161, 2097, m, 2052, f, 2047, m, 2049, f, 2097 2005 2046 2047 2049 2052 , m2097 f2005 (f2046) m2047 (f2049) f2052 , MMSWD, 2052 2097, 2047 2049, G1, 1, G-1, 0, 4, 1
162, 2063, m, 2070, f, 2047, m, 2049, f, 2063 2050 2049 2047 2045 2005 2095 2107 2070 , m2063 m2050 (f2049) m2047 (m2045) f2005 f2095 f2107 f2070 , FMHFDDDD, 2063 2070, 2047 2049, G2, 0, G-3, 1, 3, 5
163, 2063, m, 2070, f, 2047, m, 2049, f, 2063 2050 2049 2047 2046 2005 2095 2107 2070 , m2063 m2050 (f2049) m2047 (f2046) f2005 f2095 f2107 f2070 , FMHMDDDD, 2063 2070, 2047 2049, G2, 0, G-3, 1, 3, 5
164, 2077, m, 3025, f, 2047, m, 2049, f, 2077 2052 2049 2047 2045 2005 2002 2139 3025 , m2077 f2052 (f2049) m2047 (m2045) f2005 f2002 f2139 f3025 , MMHFDDDD, 2077 3025, 2047 2049, G2, 0, G-3, 1, 3, 5
165, 2077, m, 3025, f, 2047, m, 2049, f, 2077 2052 2049 2047 2046 2005 2002 2139 3025 , m2077 f2052 (f2049) m2047 (f2046) f2005 f2002 f2139 f3025 , MMHMDDDD, 2077 3025, 2047 2049, G2, 0, G-3, 1, 3, 5
166, 2063, m, 2070, f, 2050, m, 2056, f, 2063 2056 2050 2047 2045 2005 2095 2107 2070 , m2063 (f2056) m2050 m2047 (m2045) f2005 f2095 f2107 f2070 , MHFFDDDD, 2063 2070, 2050 2056, G1, 0, G-2, 2, 2, 6
167, 2063, m, 2070, f, 2050, m, 2056, f, 2063 2056 2050 2047 2046 2005 2095 2107 2070 , m2063 (f2056) m2050 m2047 (f2046) f2005 f2095 f2107 f2070 , MHFMDDDD, 2063 2070, 2050 2056, G1, 0, G-2, 2, 2, 6
168, 2077, m, 3025, f, 2058, m, 2052, f, 2077 2058 2052 2047 2045 2005 2002 2139 3025 , m2077 (m2058) f2052 m2047 (m2045) f2005 f2002 f2139 f3025 , FWFFDDDD, 2077 3025, 2052 2058, G1, 0, G-2, 2, 2, 6
169, 2077, m, 3025, f, 2058, m, 2052, f, 2077 2058 2052 2047 2046 2005 2002 2139 3025 , m2077 (m2058) f2052 m2047 (f2046) f2005 f2002 f2139 f3025 , FWFMDDDD, 2077 3025, 2052 2058, G1, 0, G-2, 2, 2, 6
170, 2053, m, 2059, f, 2097, m, 2052, f, 2053 2047 2052 2097 2004 2006 2823 2824 2059 , m2053 (m2047) f2052 m2097 m2004 (m2006) m2823 m2824 f2059 , FDHFFSSD, 2053 2059, 2052 2097, G0, 1, G-1, 2, 3, 5
171, 2053, m, 2059, f, 2097, m, 2052, f, 2053 2049 2052 2097 2004 2006 2823 2824 2059 , m2053 (f2049) f2052 m2097 m2004 (m2006) m2823 m2824 f2059 , MDHFFSSD, 2053 2059, 2052 2097, G0, 1, G-1, 2, 3, 5
172, 2063, m, 2070, f, 2097, m, 2052, f, 2063 2050 2047 2052 2097 2004 2095 2107 2070 , m2063 m2050 (m2047) f2052 m2097 (m2004) f2095 f2107 f2070 , FFDHFDDD, 2063 2070, 2052 2097, G1, 1, G-2, 1, 4, 4
173, 2063, m, 2070, f, 2097, m, 2052, f, 2063 2050 2047 2052 2097 2005 2095 2107 2070 , m2063 m2050 (m2047) f2052 m2097 (f2005) f2095 f2107 f2070 , FFDHMDDD, 2063 2070, 2052 2097, G1, 1, G-2, 1, 4, 4
174, 2063, m, 2070, f, 2097, m, 2052, f, 2063 2050 2049 2052 2097 2004 2095 2107 2070 , m2063 m2050 (f2049) f2052 m2097 (m2004) f2095 f2107 f2070 , FMDHFDDD, 2063 2070, 2052 2097, G1, 1, G-2, 1, 4, 4
175, 2063, m, 2070, f, 2097, m, 2052, f, 2063 2050 2049 2052 2097 2005 2095 2107 2070 , m2063 m2050 (f2049) f2052 m2097 (f2005) f2095 f2107 f2070 , FMDHMDDD, 2063 2070, 2052 2097, G1, 1, G-2, 1, 4, 4
176, 2559, m, 2076, f, 2097, m, 2052, f, 2559 2557 2008 2006 2004 2097 2052 2076 , m2559 f2557 m2008 (m2006) m2004 m2097 (f2052) f2076 , MFFSSWD, 2076 2559, 2052 2097, G1, 2, G-1, 0, 6, 1
177, 2077, m, 3025, f, 2097, m, 2052, f, 2077 2052 2097 2004 2002 2139 3025 , m2077 (f2052) m2097 (m2004) f2002 f2139 f3025 , MHFDDD, 2077 3025, 2052 2097, G1, 0, G-2, 1, 2, 4
178, 2077, m, 3025, f, 2097, m, 2052, f, 2077 2052 2097 2005 2002 2139 3025 , m2077 (f2052) m2097 (f2005) f2002 f2139 f3025 , MHMDDD, 2077 3025, 2052 2097, G1, 0, G-2, 1, 2, 4
179, 2097, m, 2052, f, 2822, m, 2163, f, 2097 2004 2006 2823 2822 2163 2045 2047 2052 , m2097 m2004 (m2006) m2823 m2822 f2163 (m2045) m2047 f2052 , FFSSWFSD, 2052 2097, 2163 2822, G0, 2, G-1, 1, 5, 3
180, 2097, m, 2052, f, 2822, m, 2163, f, 2097 2004 2006 2823 2822 2163 2046 2047 2052 , m2097 m2004 (m2006) m2823 m2822 f2163 (f2046) m2047 f2052 , FFSSWMSD, 2052 2097, 2163 2822, G0, 2, G-1, 1, 5, 3
181, 2063, m, 2070, f, 2053, m, 2059, f, 2063 2050 2047 2053 2059 2824 2823 2006 2004 2095 2107 2070 , m2063 m2050 (m2047) m2053 f2059 m2824 m2823 (m2006) m2004 f2095 f2107 f2070 , FFSWFFFSDDD, 2063 2070, 2053 2059, G1, 1, G-1, 3, 4, 7
182, 2063, m, 2070, f, 2053, m, 2059, f, 2063 2050 2049 2053 2059 2824 2823 2006 2004 2095 2107 2070 , m2063 m2050 (f2049) m2053 f2059 m2824 m2823 (m2006) m2004 f2095 f2107 f2070 , FMSWFFFSDDD, 2063 2070, 2053 2059, G1, 1, G-1, 3, 4, 7
183, 2559, m, 2076, f, 2053, m, 2059, f, 2559 2557 2008 2006 2823 2824 2059 2053 2047 2052 2076 , m2559 f2557 m2008 (m2006) m2823 m2824 f2059 m2053 (m2047) f2052 f2076 , MFFSSDHFDD, 2076 2559, 2053 2059, G0, 3, G-1, 1, 7, 3
184, 2559, m, 2076, f, 2053, m, 2059, f, 2559 2557 2008 6657 2823 2824 2059 2053 2047 2052 2076 , m2559 f2557 m2008 (f6657) m2823 m2824 f2059 m2053 (m2047) f2052 f2076 , MFMSSDHFDD, 2076 2559, 2053 2059, G0, 3, G-1, 1, 7, 3
185, 2559, m, 2076, f, 2053, m, 2059, f, 2559 2557 2008 2006 2823 2824 2059 2053 2049 2052 2076 , m2559 f2557 m2008 (m2006) m2823 m2824 f2059 m2053 (f2049) f2052 f2076 , MFFSSDHMDD, 2076 2559, 2053 2059, G0, 3, G-1, 1, 7, 3
186, 2559, m, 2076, f, 2053, m, 2059, f, 2559 2557 2008 6657 2823 2824 2059 2053 2049 2052 2076 , m2559 f2557 m2008 (f6657) m2823 m2824 f2059 m2053 (f2049) f2052 f2076 , MFMSSDHMDD, 2076 2559, 2053 2059, G0, 3, G-1, 1, 7, 3
187, 2077, m, 3025, f, 2053, m, 2059, f, 2077 2052 2047 2053 2059 2824 2823 2006 2004 2002 2139 3025 , m2077 f2052 (m2047) m2053 f2059 m2824 m2823 (m2006) m2004 f2002 f2139 f3025 , MFSWFFFSDDD, 2077 3025, 2053 2059, G1, 1, G-1, 3, 4, 7
188, 2077, m, 3025, f, 2053, m, 2059, f, 2077 2052 2049 2053 2059 2824 2823 2006 2004 2002 2139 3025 , m2077 f2052 (f2049) m2053 f2059 m2824 m2823 (m2006) m2004 f2002 f2139 f3025 , MMSWFFFSDDD, 2077 3025, 2053 2059, G1, 1, G-1, 3, 4, 7
189, 2053, m, 2059, f, 2822, m, 2163, f, 2053 2047 2045 2163 2822 2823 2824 2059 , m2053 m2047 (m2045) f2163 m2822 (m2823) m2824 f2059 , FFDHFSD, 2053 2059, 2163 2822, G1, 1, G-1, 1, 4, 3
190, 2053, m, 2059, f, 2822, m, 2163, f, 2053 2047 2045 2163 2822 3657 2824 2059 , m2053 m2047 (m2045) f2163 m2822 (f3657) m2824 f2059 , FFDHMSD, 2053 2059, 2163 2822, G1, 1, G-1, 1, 4, 3
